category,bigram,count
asian fusion,fried rice,42
asian fusion,handmade noodle,14
asian fusion,noodle soup,14
asian fusion,stir fried,14
asian fusion,traditional handmade,14
asian fusion,fish fillet,11
asian fusion,roll rainbow,11
asian fusion,shredded pork,11
asian fusion,tuna roll,9
asian fusion,egg tofu,8
asian fusion,spicy tuna,8
asian fusion,bbq pork,7
asian fusion,milk tea,7
asian fusion,rice noodle,7
asian fusion,salted pepper,7
asian fusion,shrimp tempura,7
asian fusion,black pepper,6
asian fusion,chow mein,6
asian fusion,cucumber roll,6
asian fusion,hong kong,6
asian fusion,kong style,6
asian fusion,lo mein,6
asian fusion,avocado roll,5
asian fusion,chicken fried,5
asian fusion,chinese broccoli,5
asian fusion,chinese eggplant,5
asian fusion,crab rangoon,5
asian fusion,crunchy shrimp,5
asian fusion,dragon roll,5
asian fusion,pan fried,5
asian fusion,party tray,5
asian fusion,pcs. sushi,5
asian fusion,california roll,5
bars,crust pizza,12
bars,thin crust,11
bars,deep dish,9
bars,dish pizza,8
bars,nova pizza,7
bars,include chips,5
bars,novo pizza,4
bars,special deep,4
bars,special thin,4
bars,caesar salad,3
bars,chicken parmesan,3
bars,chopped salad,3
bars,grilled chicken,3
bars,house salad,3
bars,italian sausage,3
bars,kid's grilled,3
bars,peanut butter,3
bars,catering chips,2
bars,antique taco,2
bars,avocado fries,2
bars,beef empanadas,2
bars,blue hill,2
bars,brickhouse special,2
bars,cauliflower salad,2
bars,cheese ravioli,2
bars,chicken fingers,2
bars,chicken sandwich,2
bars,chicken wings,2
bars,chocolate chip,2
bars,elmwood park,2
bars,fettuccine alfredo,2
bars,fried calamari,2
bars,garlic bread,2
bars,ground beef,2
bars,homemade meatball,2
bars,homemade ravioli,2
bars,japanese uni,2
bars,john's hawaiian,2
bars,kale salad,2
bbq,chicken wings,5
bbq,oyster sauce,5
bbq,pork belly,5
bbq,short rib,5
bbq,buckwheat noodles,4
bbq,lo mein,4
bbq,stone bowl,4
bbq,b.b.q pork,3
bbq,beef short,3
bbq,black tea,3
bbq,boneless short,3
bbq,charcoal broiled,3
bbq,cut pork,3
bbq,egg roll,3
bbq,fried dumplings,3
bbq,fried rice,3
bbq,hot pepper,3
bbq,in stone,3
bbq,mixed vegetables,3
bbq,paste in,3
bbq,pepper paste,3
bbq,pork collar,3
bbq,pulled pork,3
bbq,seafood pancake,3
bbq,shrimp kow,3
bbq,special cut,3
bbq,thinly sliced,3
bbq,wonton noodle,3
beergardens,bacon or,1
beergardens,bakehouse strata,1
beergardens,beans &,1
beergardens,beet salad,1
beergardens,cheese grits,1
beergardens,chevre salad,1
beergardens,egg sandwich,1
beergardens,english muffin,1
beergardens,farm egg,1
beergardens,french toast,1
beergardens,granola &,1
beergardens,house english,1
beergardens,kale &,1
beergardens,mixed greens,1
beergardens,or sausage,1
beergardens,quinoa porridge,1
beergardens,roasted vegetable,1
beergardens,seasonal soup,1
beergardens,toast &,1
beergardens,tomato &,1
beergardens,vegetable salad,1
breakfast brunch,gluten free,27
breakfast brunch,free dinner,26
breakfast brunch,grilled chicken,7
breakfast brunch,french toast,5
breakfast brunch,chicken breast,4
breakfast brunch,hand cut,4
breakfast brunch,platter gluten,4
breakfast brunch,taylor street,4
breakfast brunch,ahi tuna,3
breakfast brunch,breast sandwich,3
breakfast brunch,build your,3
breakfast brunch,buttermilk pancakes,3
breakfast brunch,caesar salad,3
breakfast brunch,chicken sandwich,3
breakfast brunch,french fries,3
breakfast brunch,greek town,3
breakfast brunch,grilled cheese,3
breakfast brunch,kabob wrap,3
breakfast brunch,kale salad,3
breakfast brunch,kid's grilled,3
breakfast brunch,low carb,3
breakfast brunch,maxwell street,3
breakfast brunch,peanut butter,3
breakfast brunch,pulled pork,3
breakfast brunch,salad gluten,3
breakfast brunch,street burger,3
breakfast brunch,street burrito,3
breakfast brunch,street omelette,3
breakfast brunch,the 18th,3
breakfast brunch,the bridgeport,3
breakfast brunch,the greek,3
breakfast brunch,the low,3
breakfast brunch,the marty,3
breakfast brunch,the maxwell,3
breakfast brunch,the taylor,3
breakfast brunch,your own,3
breakfast brunch,avocado fries,2
breakfast brunch,bacon wrapped,2
breakfast brunch,banyan kabob,2
breakfast brunch,beef empanadas,2
breakfast brunch,beef hash,2
breakfast brunch,blackened tuna,2
breakfast brunch,canadian bacon,2
breakfast brunch,cauliflower salad,2
breakfast brunch,chicken chipotle,2
breakfast brunch,chicken fingers,2
breakfast brunch,chicken wrap,2
british,drip coffee,2
british,'n' cheese,1
british,ale pie,1
british,balti pie,1
british,bubble cake,1
british,chicken balti,1
british,chicken salad,1
british,chutney sauce,1
british,cold pork,1
british,coriander chutney,1
british,curry chips,1
british,curry sauce,1
british,cut chips,1
british,deluxe gravy,1
british,farms salad,1
british,ginger fizz,1
british,grapefruit juice,1
british,gravy chips,1
british,gravy sauce,1
british,hand cut,1
british,kale pie,1
british,large drip,1
british,mac 'n',1
british,o' pickles,1
british,orange juice,1
british,pickled egg,1
british,pleasant farms,1
british,ploughman's plate,1
british,pork pie,1
british,pot o',1
british,premium steak,1
british,pub burger,1
british,rarebit mac,1
british,royal ginger,1
british,scotch egg,1
british,small drip,1
british,special pie,1
british,steak pasty,1
british,wee pot,1
british,welsh rarebit,1
bubble tea,milk tea,23
bubble tea,noodle soup,11
bubble tea,rice box,9
bubble tea,braised pork,7
bubble tea,black tea,6
bubble tea,egg waffle,5
bubble tea,green tea,5
bubble tea,spicy beef,5
bubble tea,winter melon,5
bubble tea,beef noodle,4
bubble tea,oolong tea,4
bubble tea,tea mousse,4
bubble tea,bowl of,3
bubble tea,green milk,3
bubble tea,ground pork,3
bubble tea,passion fruit,3
bubble tea,peach oolong,3
bubble tea,shredded chicken,3
bubble tea,square q,3
bubble tea,stir fried,3
bubble tea,tea latte,3
bubble tea,tendon noodle,3
bubble tea,aiyu jelly,2
bubble tea,basil fried,2
bubble tea,bbq pork,2
bubble tea,bean curd,2
bubble tea,belly rice,2
bubble tea,black forest,2
bubble tea,braised chicken,2
bubble tea,chicken leg,2
bubble tea,chicken over,2
bubble tea,chili sauce,2
bubble tea,chocolate milk,2
bubble tea,cold noodle,2
bubble tea,crispy bbq,2
bubble tea,crispy spiced,2
bubble tea,fried rice,2
bubble tea,grass jelly,2
bubble tea,homemade potstickers,2
bubble tea,in thick,2
burgers,burger combo,14
burgers,cheese slider,8
burgers,chicken sandwich,7
burgers,chicken tenders,6
burgers,slider combo,6
burgers,grilled cheese,5
burgers,potato stick,5
burgers,spiral potato,5
burgers,breakfast toast,4
burgers,buffalo chicken,4
burgers,cheese fries,4
burgers,classic burger,4
burgers,crave caseÂ®,4
burgers,french fries,4
burgers,grilled chicken,4
burgers,onion rings,4
burgers,slider crave,4
burgers,wings combo,4
burgers,a stick,3
burgers,ahi tuna,3
burgers,beef sandwich,3
burgers,belgian waffle,3
burgers,best veggie,3
burgers,build your,3
burgers,cajun chicken,3
burgers,cheese pizza,3
burgers,cheese sandwich,3
burgers,chicken wings,3
burgers,corned beef,3
burgers,cut fries,3
burgers,double cheeseburger,3
burgers,italian beef,3
burgers,meatball sandwich,3
burgers,mozzarella sticks,3
burgers,sausage sandwich,3
burgers,small french,3
burgers,soft drink,3
burgers,soft drinks,3
burgers,swiss butterburger,3
burgers,two breakfast,3
burgers,veggie burger,3
burgers,your own,3
cajun,lunch special,9
cajun,roasted chicken,8
cajun,cheesecake slice,6
cajun,chicken -,5
cajun,milk tea,5
cajun,big set,3
cajun,fried rice,3
cajun,jerk chicken,3
cajun,piece roasted,3
cajun,rice bowl,3
cajun,tikka masala,3
cajun,white fish,3
cajun,#NAME?,3
cajun,balsamic chicken,2
cajun,basil pesto,2
cajun,cajun catfish,2
cajun,cajun shrimp,2
cajun,canned soda,2
cajun,chef luciano's,2
cajun,chicken alfredo,2
cajun,chicken curry,2
cajun,chicken dinner,2
cajun,chicken lunch,2
cajun,chicken rice,2
cajun,chicken tikka,2
cajun,dinner salad,2
cajun,french fries,2
cajun,fried chicken,2
cajun,fried shrimp,2
cajun,fried white,2
cajun,ground turkey,2
cajun,head on,2
cajun,lb. head,2
cajun,lb. live,2
cajun,lb. snow,2
cajun,live crawfish,2
cajun,on shrimp,2
cajun,pesto spaghetti,2
cajun,piece fried,2
cajun,ramen set,2
cajun,shell crab,2
cajun,shrimp alfredo,2
cajun,side salad,2
cajun,#NAME?,2
cantonese,fried rice,75
cantonese,bbq pork,24
cantonese,chow mein,23
cantonese,egg foo,21
cantonese,bean curd,19
cantonese,chop suey,18
cantonese,foo young,18
cantonese,fish fillet,15
cantonese,stir fried,14
cantonese,xo sauce,13
cantonese,chinese broccoli,12
cantonese,garlic sauce,12
cantonese,pan fried,12
cantonese,black bean,11
cantonese,house special,11
cantonese,chicken fried,10
cantonese,family dinner,10
cantonese,hong kong,10
cantonese,kung pao,10
cantonese,pork chop,10
cantonese,black pepper,9
cantonese,dungeness crab,9
cantonese,noodle soup,9
cantonese,bean sauce,8
cantonese,beef chow,8
cantonese,corn soup,8
cantonese,crab rangoon,8
cantonese,egg yolk,8
cantonese,fried noodles,8
cantonese,in hot,8
cantonese,moo shu,8
cantonese,oyster sauce,8
cantonese,pepper sauce,8
cantonese,pork belly,8
cantonese,rice noodle,8
cantonese,sour pork,8
caribbean,red snapper,4
caribbean,chicken white,3
caribbean,jerk chicken,3
caribbean,brown stew,2
caribbean,chicken mixed,2
caribbean,jerk catfish,2
caribbean,beef patties,1
caribbean,broasted chicken,1
caribbean,candy yam,1
caribbean,cesar salad,1
caribbean,chardonnay salmon,1
caribbean,chicken dinner,1
caribbean,chicken wrap,1
caribbean,cilantro rice,1
caribbean,coconut shrimp,1
caribbean,combination mix,1
caribbean,cream soda,1
caribbean,curry chicken,1
caribbean,curry goat,1
caribbean,curry shrimp,1
caribbean,excoveitched red,1
caribbean,extra bread,1
caribbean,fry shrimp,1
caribbean,garden salad,1
caribbean,ginger beer,1
caribbean,jamaican soda,1
caribbean,jerk cesar,1
caribbean,jerk salad,1
caribbean,jerk salmon,1
caribbean,jerk sauce,1
caribbean,jerk shrimp,1
caribbean,jerk tilapia,1
caribbean,jerk wings,1
caribbean,piece mix,1
caribbean,pineapple cilantro,1
caribbean,pineapple jamaican,1
caribbean,potato wedges,1
caribbean,red beans,1
caribbean,salmon salad,1
caribbean,shrimp diner,1
caribbean,snapper escovitch,1
caribbean,soda can,1
caribbean,steamed cabbage,1
caribbean,steamed red,1
caribbean,stew chicken,1
chicken wings,wingstop crispy,10
chicken wings,fried chicken,7
chicken wings,pack feeds,7
chicken wings,piece chicken,7
chicken wings,crispy tenders,6
chicken wings,crispy tender,4
chicken wings,piece dinner,3
chicken wings,piece tenders,3
chicken wings,popcorn shrimp,3
chicken wings,seasoned fries,3
chicken wings,tenders dinner,3
chicken wings,wing combo,3
chicken wings,feeds 4-5,2
chicken wings,boneless wings,2
chicken wings,cajun fish,2
chicken wings,chicken combo,2
chicken wings,chicken strips,2
chicken wings,chicken wings,2
chicken wings,fried rice,2
chicken wings,house fried,2
chicken wings,lb popcorn,2
chicken wings,meal for,2
chicken wings,onion rings,2
chicken wings,po'boy sandwich,2
chicken wings,tender combo,2
chicken wings,tender pack,2
chicken wings,feeds 13+,1
chicken wings,feeds 5-6,1
chicken wings,feeds 6-8,1
chicken wings,feeds 6-9,1
chicken wings,feeds 9-13,1
chicken wings,add 5,1
chicken wings,apple pie,1
chicken wings,avocado ball,1
chicken wings,baked rolls,1
chicken wings,bonchon wrap,1
chicken wings,boneless wing,1
chicken wings,bottled water,1
chicken wings,boy sandwich,1
chicken wings,buffalo ranch,1
chicken wings,bull dak,1
chicken wings,bulls tender,1
chicken wings,caesar salad,1
chicken wings,cajun fries,1
chicken wings,#NAME?,1
chinese,fried rice,386
chinese,noodle soup,185
chinese,fish fillet,163
chinese,stir fried,143
chinese,chow mein,106
chinese,foo young,96
chinese,egg foo,94
chinese,bbq pork,92
chinese,black bean,87
chinese,pork chop,87
chinese,bean sauce,77
chinese,garlic sauce,75
chinese,rice noodle,70
chinese,kung pao,68
chinese,black pepper,57
chinese,shredded pork,57
chinese,lo mein,55
chinese,chop suey,54
chinese,deep fried,53
chinese,on rice,53
chinese,xo sauce,52
chinese,jumbo shrimp,48
chinese,mixed vegetables,47
chinese,string beans,47
chinese,bitter melon,46
chinese,party tray,46
chinese,steamed rice,45
coffee,combo set,25
coffee,fish fillet,22
coffee,pork chop,17
coffee,noodle soup,13
coffee,bean sauce,12
coffee,beef tenderloin,12
coffee,black bean,12
coffee,in spicy,12
coffee,sauce combo,12
coffee,fried rice,10
coffee,fatty beef,9
coffee,stir fried,9
coffee,xo sauce,9
coffee,black pepper,8
coffee,crispy fried,8
coffee,deep fried,8
coffee,pepper sauce,8
coffee,teriyaki sauce,8
coffee,assorted mushrooms,7
coffee,ca phe,7
coffee,mayonnaise sauce,7
coffee,pork neck,7
coffee,crispy deep,6
coffee,curry sauce,6
coffee,enoki mushroom,6
coffee,milk tea,6
coffee,pan fried,6
coffee,satay sauce,6
coffee,bitter melon,5
coffee,black milk,5
comedyclubs,big caesar..........serves,1
comedyclubs,billâ€ù thompson,1
comedyclubs,black jacks..........serves-2..........$5.95,1
comedyclubs,black jacks..........serves-4..........$9.95,1
comedyclubs,caesar..........serves 8-10..........$17.95,1
comedyclubs,call me,1
comedyclubs,da appetizers,1
comedyclubs,da hooch,1
comedyclubs,dinners include:,1
comedyclubs,donâ€™t call,1
comedyclubs,double black,1
comedyclubs,drink list,1
comedyclubs,frankieâ€™s feast,1
comedyclubs,hooch alcohol,1
comedyclubs,jimâ€ù colosimo,1
comedyclubs,little caesar..........serves-3-4.........$11.95,1
comedyclubs,little tramp,1
comedyclubs,martini list,1
comedyclubs,me chicken,1
comedyclubs,specialty drink,1
comedyclubs,the kingpin,1
comedyclubs,tramp shrimp..........serves-2..........$8.95,1
comedyclubs,wine list,1
convenience,boxed lunches,1
convenience,caesar salad,1
convenience,cheese platters,1
convenience,chicken salad,1
convenience,chicken sandwich,1
convenience,garden salad,1
convenience,greek salad,1
convenience,hot dog,1
convenience,meat &,1
convenience,rye bread,1
convenience,sandwich platters,1
convenience,specialty salad,1
convenience,tuna salad,1
convenience,tuna sandwich,1
convenience,veggie sandwich,1
convenience,wheat bread,1
convenience,wheat roll,1
convenience,white roll,1
cuban,cream cheese,2
cuban,bbq pork,1
cuban,black beans,1
cuban,buffalo chicken,1
cuban,cuban pork,1
cuban,cuban style,1
cuban,elote corn,1
cuban,guava cream,1
cuban,mamas nachos,1
cuban,nacho mamas,1
cuban,pineapple cream,1
cuban,roasted cuban,1
cuban,slow roasted,1
cuban,style black,1
cuban,three cheese,1
delis,hot sandwich,10
delis,cold sandwich,6
delis,cajun chicken,3
delis,chicken salad,3
delis,chicken tenders,3
delis,italian beef,3
delis,panino di,3
delis,beef sandwich,2
delis,beef sub,2
delis,billy boy,2
delis,boy sandwich,2
delis,breaded steak,2
delis,buffalo chicken,2
delis,cheese fries,2
delis,cheese sandwich,2
delis,chicken parmigiana,2
delis,chicken sandwich,2
delis,chicken vesuvio,2
delis,ciabatta bread,2
delis,garden salad,2
delis,garlic bread,2
delis,grilled cheese,2
delis,homemade meatball,2
delis,italian salad,2
delis,italian sausage,2
delis,italian sub,2
delis,lb. shrimp,2
delis,meatball sandwich,2
delis,mozzarella sticks,2
delis,on ciabatta,2
delis,over linguini,2
delis,sausage sandwich,2
delis,steak hot,2
delis,the billy,2
delis,a bun,1
delis,alfredo sauce,1
delis,alla scoglio,1
delis,american sub,1
delis,antipasta salad,1
desserts,mac &,2
desserts,all turf,1
desserts,amish chicken,1
desserts,arugula salad,1
desserts,au poivre,1
desserts,bÃ©arnaise sauce,1
desserts,baby iceberg,1
desserts,baby octopus,1
desserts,baked potato,1
desserts,berkshire pork,1
desserts,bone-in rib,1
desserts,bordelaise sauce,1
desserts,braised short,1
desserts,brick amish,1
desserts,brussels sprouts,1
desserts,can surf,1
desserts,cfh burger,1
desserts,cfh filet,1
desserts,chateaubriand for,1
desserts,chilled oysters,1
desserts,classic jumbo,1
desserts,crÃ¨me fraÃ®che,1
desserts,crab cakes,1
desserts,crab oscar,1
desserts,creamed spinach,1
desserts,de jonghe,1
desserts,dover sole,1
desserts,faroe island,1
desserts,filet flight,1
desserts,filet mignon,1
desserts,filet oscar,1
desserts,for two,1
desserts,fraÃ®che horseradish,1
desserts,french fries,1
desserts,fried calamari,1
desserts,garlic whipped,1
desserts,grilled baby,1
desserts,grilled jumbo,1
desserts,grilled skirt,1
desserts,half shell,1
desserts,horseradish sauce,1
desserts,iceberg wedge,1
desserts,island salmon,1
desserts,jumbo asparagus,1
desserts,jumbo shrimp,1
desserts,lamb lollipops,1
desserts,lobster bisque,1
desserts,lobster mac,1
dimsum,fried rice,81
dimsum,stir fried,45
dimsum,fish fillet,30
dimsum,black bean,26
dimsum,bean sauce,23
dimsum,bbq pork,21
dimsum,pan fried,21
dimsum,egg foo,20
dimsum,foo young,20
dimsum,brown sauce,18
dimsum,chinese broccoli,17
dimsum,xo sauce,17
dimsum,bean curd,16
dimsum,black pepper,16
dimsum,rice noodles,16
dimsum,chow mein,15
dimsum,bitter melon,14
dimsum,garlic sauce,14
dimsum,jumbo shrimp,14
dimsum,house special,13
dimsum,chop suey,12
dimsum,kung pao,12
dimsum,pork chop,12
dimsum,rice noodle,12
dimsum,in casserole,11
dimsum,lo mein,11
dimsum,oyster sauce,11
dimsum,pepper sauce,11
diners,or sausage,6
diners,chicken breast,4
diners,sausage served,4
diners,eye steak,3
diners,french toast,3
diners,grilled chicken,3
diners,quarter pounder,3
diners,rib eye,3
diners,ham bacon,2
diners,american cheese,2
diners,beef hash,2
diners,cheese dog,2
diners,chop steak,2
diners,chopped steak,2
diners,eggs 3,2
diners,fried chicken,2
diners,grilled american,2
diners,hot dog,2
diners,italian beef,2
diners,italian sausage,2
diners,muffins or,2
diners,all american,1
diners,american skillet,1
diners,american submarine,1
diners,any style,1
diners,apple juice,1
diners,b.l.t club,1
diners,bacon 2,1
diners,bacon 3,1
diners,#NAME?,1
divebars,chicken wings,2
divebars,jumbo chicken,2
divebars,smoked chicken,2
divebars,baby back,1
divebars,back ribs,1
divebars,bacon candy,1
divebars,banana puddding,1
divebars,beef brisket,1
divebars,black cherry,1
divebars,blt sandwich,1
divebars,bourbon sauce,1
divebars,bread muffins,1
divebars,brisket chili,1
divebars,brisket sandwich,1
divebars,butter pound,1
divebars,candied yams,1
divebars,cheese salad,1
divebars,chicken sandwich,1
divebars,corn bread,1
divebars,cream soda,1
divebars,delux platter,1
divebars,dinky dunkers,1
divebars,dunkers sandwich,1
divebars,filberts black,1
divebars,filberts cream,1
divebars,filberts orange,1
divebars,filberts real,1
divebars,filberts root,1
divebars,fresh coleslaw,1
divebars,fried green,1
divebars,fungi sandwich,1
divebars,garlic bread,1
divebars,garlic mashed,1
divebars,ginger beer,1
divebars,girlfriend salad,1
divebars,goat cheese,1
divebars,green tomato,1
divebars,green tomatoes,1
divebars,hot link,1
divebars,hot links,1
divebars,links sandwich,1
divebars,louis ribs,1
divebars,mashed potatoes,1
divebars,oz. texas,1
divebars,peach cobbler,1
divebars,pork sandwich,1
foodstands,fried rice,4
foodstands,chicken plate,3
foodstands,panang curry,3
foodstands,basil leaves,2
foodstands,cashew chicken,2
foodstands,crab rangoon,2
foodstands,egg rolls,2
foodstands,green curry,2
foodstands,pad curry,2
foodstands,pad ginger,2
foodstands,pad see,2
foodstands,pad thai,2
foodstands,see ewe,2
foodstands,spicy basil,2
foodstands,thai iced,2
foodstands,thai panang,2
foodstands,vegetable egg,2
foodstands,a blanket,1
foodstands,basil fried,1
foodstands,beef plate,1
foodstands,beef salad,1
foodstands,bodhi vegetables,1
foodstands,bottled water,1
foodstands,brown rice,1
foodstands,chef special,1
foodstands,chicken soup,1
foodstands,clay pot,1
foodstands,crab fried,1
foodstands,crispy fried,1
foodstands,curry beef,1
foodstands,curry fried,1
foodstands,curry noodles,1
foodstands,curry seafood,1
foodstands,curry vegetable,1
foodstands,fried tofu,1
foodstands,garlic prawns,1
foodstands,ginger tofu,1
foodstands,ginger wings,1
foodstands,grilled pork,1
foodstands,herbal chicken,1
foodstands,honey ginger,1
foodstands,iced coffee,1
foodstands,iced tea,1
foodstands,in a,1
foodstands,jasmine rice,1
foodstands,kha kai,1
foodstands,khee mao,1
foodstands,lard na,1
